state	Upper-Lin_II	Lower-Lin_I	Lower-Lin_IV	Upper-Lin_IV	Upper-Lin_I	Lower-Lin_III	Upper-Lin_III
496300000	1802.287903	1893.420711	1999.427752	1977.317968	1799.565234	1991.598677	1938.104529
496400000	1828.001843	1892.509895	1992.494718	1977.716285	1791.475293	1999.952734	1929.799281
496500000	1823.282738	1859.115731	2003.202430	1973.685921	1771.089501	1986.512846	1903.582029
496600000	1887.818139	1917.639022	2001.777468	1972.945968	1792.545642	1989.793844	1917.427235
496700000	1892.700129	1920.134024	2002.039697	1974.856900	1814.223700	1995.825119	1917.556637
496800000	1865.590037	1906.006142	2005.673727	1981.523557	1799.014256	1997.607063	1908.860755
496900000	1818.734084	1893.838590	1998.239394	1980.307789	1766.288082	1991.350571	1906.487713
497000000	1837.121396	1907.745871	1998.181289	1968.187330	1757.271961	1997.737475	1912.608562
497100000	1881.439561	1913.882606	1999.896340	1976.281937	1809.350970	1996.982642	1882.765452
497200000	1883.016540	1909.845339	2005.785236	1981.855247	1787.856533	1996.418064	1921.426954
497300000	1850.330705	1899.255635	1999.397037	1974.158734	1803.063896	1962.297194	1899.874447
497400000	1821.231297	1867.901619	2005.187495	1978.257934	1787.905675	1994.359942	1865.209090
497500000	1784.809969	1873.136947	2005.802536	1980.520775	1776.740745	1987.950331	1876.922209
497600000	1860.245604	1864.037038	1999.952164	1977.295668	1772.545527	1961.148627	1884.174698
497700000	1823.059441	1870.471289	2003.621109	1969.270060	1741.045023	1985.971692	1888.083070
497800000	1803.563197	1865.758577	1999.120305	1968.518485	1712.456313	1990.082579	1870.393958
497900000	1813.184518	1870.909230	1992.147859	1975.664275	1728.264004	1991.641182	1883.578395
498000000	1791.491281	1890.809045	2001.506423	1980.502077	1773.709715	1990.907419	1882.883331
498100000	1850.233071	1910.637484	2007.863230	1981.607182	1765.445639	1993.068187	1914.921672
498200000	1836.083227	1876.253127	1999.346370	1975.952976	1780.447239	1990.126809	1894.465482
498300000	1824.594807	1896.777219	2003.769761	1981.868592	1782.870254	1987.322912	1916.480744
498400000	1778.507838	1876.939873	2001.506800	1970.979706	1784.710538	1986.713835	1885.555764
498500000	1753.016772	1848.733478	2001.994777	1981.064554	1755.967347	1982.758454	1857.084435
498600000	1799.245326	1860.141761	2002.444099	1971.125526	1754.342296	1967.294159	1845.266337
498700000	1824.801701	1895.043635	2001.811240	1980.532888	1779.030156	1995.980241	1885.684025
498800000	1779.791074	1855.910950	1993.480560	1981.917037	1737.950866	1972.908132	1879.383885
498900000	1850.297575	1897.651664	1996.074797	1975.512562	1820.063085	1986.108256	1902.183539
499000000	1850.410182	1893.438969	1999.355449	1979.972055	1816.408618	1988.545270	1912.854686
499100000	1864.724961	1893.710418	1987.764313	1958.136219	1771.528711	1987.251233	1847.129110
499200000	1823.090226	1887.757589	1992.322964	1980.864923	1792.162649	1990.092061	1893.716353
499300000	1777.125290	1866.351964	1984.915824	1953.000276	1749.785438	1968.137002	1873.160480
499400000	1777.602915	1891.044776	2001.390317	1974.472570	1769.187586	1973.860254	1909.486112
499500000	1834.325910	1892.025791	1996.536285	1978.561283	1748.370082	1983.575936	1901.926865
499600000	1855.968669	1922.048122	2004.804673	1981.834251	1782.329768	1972.346099	1871.282114
499700000	1842.039928	1885.020979	1999.114199	1978.728724	1733.700093	1994.430976	1899.224638
499800000	1825.906966	1906.110740	1992.089067	1981.424574	1785.502506	1982.513931	1909.893321
499900000	1835.835697	1888.962664	1997.337999	1981.746204	1732.782109	1973.295282	1909.586466
500000000	1827.133516	1878.577465	2005.958844	1980.237146	1766.054239	1989.353946	1906.769162
500100000	1835.219202	1892.546961	1997.824194	1981.155808	1762.558623	1986.226505	1870.063979
500200000	1772.053132	1806.056470	1990.453976	1980.562237	1689.531994	1946.231522	1822.442172
500300000	1815.029338	1848.609860	1991.694294	1973.369333	1721.396819	1982.491576	1857.705999
500400000	1698.796535	1833.868072	1997.951943	1971.638832	1722.321982	1961.085671	1815.362229
500500000	1823.739987	1869.606230	1999.744975	1979.442287	1777.794518	1987.290491	1876.628304
500600000	1857.110405	1911.321433	2004.434842	1981.715695	1800.952508	1983.918744	1898.318879
500700000	1882.200262	1910.691268	2007.671766	1980.475287	1821.801434	1984.444699	1926.869012
500800000	1910.858945	1921.995041	2001.014569	1978.655147	1817.269762	1995.233325	1924.170158
500900000	1851.629342	1927.740833	2000.740618	1980.666610	1845.346636	2000.713766	1934.247196
501000000	1879.581116	1905.675136	2007.579221	1968.403236	1810.703812	1994.981600	1921.789635
501100000	1857.826494	1878.012281	1993.016744	1979.543552	1766.530677	1986.013765	1904.565135
501200000	1865.320224	1915.541265	1994.468518	1981.218659	1760.554687	1990.315075	1878.734192
501300000	1858.975940	1913.764772	2003.000898	1977.693843	1795.620801	1972.979464	1913.777934
501400000	1836.543950	1893.918126	1994.950901	1972.284636	1779.569676	1997.363300	1917.853176
501500000	1810.706898	1861.928817	2002.083577	1980.481190	1773.848456	1989.464758	1891.822828
501600000	1831.597521	1915.512167	2007.427002	1980.606826	1817.765907	1990.028627	1912.531475
501700000	1828.869499	1911.660878	2004.193635	1968.319584	1787.129739	1986.630150	1894.713849
501800000	1819.763959	1879.437918	2002.133901	1979.901449	1768.620093	1990.896427	1891.893176
501900000	1861.129205	1923.930095	1995.484773	1974.057555	1821.110868	1988.835561	1906.506805
502000000	1875.558920	1937.012330	2005.975739	1976.957028	1851.915882	1998.649456	1942.722819
502100000	1896.920731	1929.035156	2004.986828	1981.403799	1825.558550	1993.469451	1948.231235
502200000	1842.200775	1939.981805	2004.994514	1977.479478	1868.167540	2000.045297	1941.937336
502300000	1882.846413	1945.540647	2004.035964	1973.801734	1870.900891	2000.972689	1946.353395
502400000	1891.009970	1934.799759	2005.406905	1979.619987	1845.080350	1994.829852	1928.516354
502500000	1875.695961	1925.064466	2002.065529	1973.627954	1843.283464	1981.928112	1903.146197
502600000	1881.290967	1926.111535	2000.602602	1974.178783	1827.174346	1980.748377	1889.862375
502700000	1860.092632	1916.476139	2004.523292	1965.610346	1780.623344	1978.058664	1922.401412
502800000	1859.727510	1900.932811	2002.428105	1970.022663	1778.760829	1976.953846	1909.912513
502900000	1916.175409	1928.177069	2004.738864	1980.578360	1837.165511	1995.555426	1911.564370
503000000	1876.682413	1915.753440	2007.952497	1981.490143	1832.524752	2001.155914	1914.341135
503100000	1886.274393	1925.335019	1990.279153	1973.218629	1801.583981	2000.718088	1907.323240
503200000	1874.421379	1917.954833	2002.427778	1977.060793	1780.490617	1992.334825	1906.188547
503300000	1894.002827	1920.140809	2006.245389	1981.341801	1842.673070	2004.072299	1952.397423
503400000	1918.339324	1933.251729	2002.834676	1975.763018	1846.300381	1992.581565	1934.469342
503500000	1880.125075	1943.101347	2004.037265	1980.061416	1847.929435	1997.985707	1948.421362
503600000	1859.056179	1915.167338	2002.039960	1981.418613	1797.426527	2001.736714	1935.276094
503700000	1849.424267	1922.340089	1991.838560	1977.938127	1802.719639	1993.252368	1924.523908
503800000	1814.703686	1916.914981	1998.582011	1980.943526	1797.338049	1996.475257	1897.413624
503900000	1877.368850	1918.002682	2004.749463	1977.912752	1791.849140	1993.793974	1923.878361
504000000	1792.386559	1894.997555	2003.312459	1975.379388	1768.649653	1977.471320	1875.421672
504100000	1849.062285	1915.838211	2006.142469	1971.890384	1778.479343	1997.538289	1917.171593
504200000	1852.368530	1929.277887	2002.234929	1970.189528	1811.141808	1987.959208	1906.659723
504300000	1865.021389	1878.798463	2004.236079	1976.671891	1808.521011	1983.503444	1917.026812
504400000	1854.215023	1883.519190	2003.097506	1968.540618	1805.322736	1977.891550	1901.750061
504500000	1857.862407	1889.271139	2004.036413	1978.596685	1791.244638	1983.527774	1899.369541
504600000	1863.171778	1921.651185	2004.752017	1981.868272	1840.071071	1989.597648	1922.449175
504700000	1862.244087	1905.490006	2005.369801	1980.920760	1819.180382	1996.971078	1920.064533
504800000	1839.680503	1889.802571	2003.712569	1974.958606	1828.255093	1994.330942	1946.313159
504900000	1827.503229	1880.284928	1996.996538	1979.939721	1770.966906	1976.048527	1892.538012
505000000	1830.193947	1879.350594	1997.658398	1980.705962	1780.142206	1979.996590	1886.546942
505100000	1808.461742	1866.972204	1997.823305	1976.295825	1781.960320	1982.953257	1935.515116
505200000	1824.477337	1862.027382	1998.919431	1981.354392	1756.911089	1986.136053	1899.985016
505300000	1785.679817	1916.098433	2004.568400	1980.361562	1813.707606	1991.532840	1905.798662
505400000	1845.030646	1907.607758	1993.240565	1978.980124	1814.506506	1993.657820	1898.019681
505500000	1843.880930	1903.350668	2007.318619	1964.330127	1789.127168	1993.045905	1911.623212
505600000	1865.093442	1882.474706	1999.120843	1970.075706	1772.809416	1967.971323	1900.946420
505700000	1851.503151	1892.143272	1997.873169	1964.832958	1768.691650	1996.850921	1909.841073
505800000	1797.910207	1888.301134	1999.334921	1979.020224	1773.330792	1980.502772	1869.452217
505900000	1879.483911	1913.055130	2006.026891	1977.955627	1827.912555	1984.483700	1921.730603
506000000	1896.011793	1923.533845	2003.479010	1974.572859	1826.785310	1998.584640	1941.163584
506100000	1851.483507	1912.510259	1998.367308	1981.411013	1829.578708	1993.251279	1929.096613
506200000	1892.258833	1912.203207	1998.779323	1973.879574	1843.284989	1983.018346	1911.227612
506300000	1855.438746	1913.991642	2003.297730	1970.744547	1824.464326	1994.497355	1924.789373
506400000	1850.468846	1909.090688	2001.628419	1980.345986	1824.417356	1983.982874	1913.119308
506500000	1825.995688	1894.014269	2000.943106	1978.446225	1768.498399	1995.043723	1923.971748
506600000	1872.924345	1915.798341	1997.720661	1977.165109	1787.553745	1990.899350	1933.770815
506700000	1835.982681	1898.463021	2006.702329	1971.363613	1761.937797	1999.985740	1907.633320
506800000	1815.761148	1868.851491	1991.581043	1975.477624	1779.823283	1978.561080	1861.459321
506900000	1816.413009	1884.183482	1997.088467	1968.721279	1808.870407	1995.975794	1897.960459
507000000	1861.958700	1885.750485	1999.109217	1966.103556	1785.303352	1966.761284	1892.176853
507100000	1858.510900	1895.004089	2004.008875	1979.725335	1791.242492	1990.063885	1902.583894
507200000	1874.859295	1889.205494	1995.956369	1980.099825	1796.246827	1986.137772	1915.665362
507300000	1832.574472	1877.020966	1988.018445	1958.869061	1788.182612	1988.323478	1912.826813
507400000	1810.335976	1898.448245	2003.872904	1972.967156	1792.334875	2003.167837	1932.616462
507500000	1855.003599	1912.500944	1994.414658	1979.950756	1813.512459	1995.058648	1940.669415
507600000	1828.262605	1921.691596	1998.511546	1978.582410	1811.245231	1996.943217	1931.456576
507700000	1888.754157	1936.452912	2002.298985	1977.895647	1829.616388	1994.964267	1913.829790
507800000	1896.035999	1928.753851	2006.744025	1976.142417	1846.363061	2000.445139	1935.375692
507900000	1826.746486	1905.693006	2000.753668	1973.435955	1842.083714	1986.779317	1925.167250
508000000	1856.306737	1908.191394	1999.397187	1969.645793	1807.718285	1986.852747	1925.005158
508100000	1822.376623	1884.810907	1984.455774	1971.725387	1797.158547	2000.731454	1911.871692
508200000	1846.568099	1875.136657	2002.767037	1981.884100	1829.578338	1984.618090	1904.460713
508300000	1748.662425	1888.132195	1996.384513	1963.752845	1809.849323	1998.698601	1890.423305
508400000	1860.915047	1857.550856	1997.768635	1973.030467	1750.686911	1986.574370	1873.191858
508500000	1864.316608	1882.231111	1999.388334	1981.581129	1746.912311	1988.544901	1881.583112
508600000	1835.064698	1881.402614	1999.476286	1980.402378	1755.884238	1981.672618	1894.366598
508700000	1854.756546	1882.163512	1994.933314	1974.209453	1778.451680	1994.031186	1913.563023
508800000	1873.119440	1897.183869	2004.614775	1981.591476	1788.414754	2002.904884	1913.415943
508900000	1869.620647	1912.329572	1996.005621	1976.317553	1805.067453	1994.295541	1920.529120
509000000	1866.287605	1931.309908	2000.386612	1972.898552	1834.671721	1993.606670	1932.111317
509100000	1897.300390	1938.321876	1998.146301	1978.953077	1853.466436	2003.930737	1956.901021
509200000	1884.895212	1945.990260	2000.910614	1981.412415	1852.433710	1991.067846	1923.447366
509300000	1871.782980	1902.209490	2005.509675	1973.035022	1811.938916	1993.098202	1930.383448
509400000	1846.510171	1920.338230	1984.885384	1974.317676	1824.663662	1996.063345	1908.275550
509500000	1864.225975	1923.518564	2004.877380	1979.817938	1860.040233	2001.624568	1931.756567
509600000	1859.889985	1901.985301	2002.774689	1973.971844	1822.153804	1989.062125	1941.625830
509700000	1848.229393	1903.435880	2005.116564	1978.355622	1791.113960	1986.073744	1872.960464
509800000	1833.067364	1913.056701	2007.566942	1978.785379	1833.199138	1997.926685	1925.769316
509900000	1851.158633	1911.960121	1994.702889	1981.205892	1819.799573	1988.723892	1934.616608
510000000	1893.386541	1933.054083	2002.520503	1981.617385	1842.776525	1988.075609	1934.015344
510100000	1908.343411	1941.588850	2004.093252	1974.887915	1849.968584	1992.469719	1913.559267
510200000	1897.204293	1931.585732	2004.861522	1981.107122	1865.496983	1991.523611	1920.957353
510300000	1841.847355	1935.100239	2001.819462	1976.780310	1857.207102	1993.044563	1949.850799
510400000	1881.165171	1929.954376	2005.822676	1975.940302	1833.441893	1980.348246	1911.480303
510500000	1876.288950	1936.543848	2005.352642	1981.050963	1853.307167	1992.282592	1944.412163
510600000	1849.807181	1915.587678	2007.725531	1981.088526	1841.496656	1992.145718	1927.950039
510700000	1828.719072	1905.808262	2006.287474	1976.038765	1847.092277	2001.747590	1912.720301
510800000	1810.527653	1893.679627	1990.230552	1980.175096	1788.421470	1980.940717	1897.647996
510900000	1886.114987	1912.125124	1995.784750	1979.348555	1824.967942	1996.308684	1919.592679
511000000	1846.432576	1934.830963	2002.656514	1973.803040	1849.304112	1993.080313	1903.901724
511100000	1819.611256	1883.174951	2001.228484	1976.787222	1778.714147	1998.086938	1910.424363
511200000	1886.411725	1907.709615	1997.869230	1979.902547	1826.822669	1991.993331	1902.752728
511300000	1838.477720	1891.828601	1997.357716	1978.418916	1775.334188	1987.168311	1859.433038
511400000	1828.085625	1878.984953	1990.718114	1972.721659	1758.707627	1991.000609	1903.656836
511500000	1792.893069	1858.200837	1990.332603	1975.667868	1724.998147	1999.852356	1880.344727
511600000	1770.846296	1855.478572	1998.943207	1980.733503	1703.208593	1983.823703	1888.541607
511700000	1811.418484	1859.700485	2003.813064	1979.500818	1732.650623	1991.785125	1877.030254
511800000	1842.576021	1888.408688	1998.305525	1966.720321	1757.242501	1985.307639	1882.668779
511900000	1869.164288	1909.471227	1995.889674	1975.086384	1813.056280	1986.125738	1919.196786
512000000	1858.976570	1933.548556	1996.465189	1963.049653	1816.188765	1993.927034	1937.838907
512100000	1886.589994	1929.567758	2004.409615	1980.141995	1845.180243	1996.909564	1908.825471
512200000	1904.194494	1921.954696	1992.149146	1974.629146	1830.587555	2001.350939	1941.307256
512300000	1886.068561	1931.727946	1999.706812	1970.835720	1832.747200	1997.405632	1929.197803
512400000	1893.813695	1926.611576	2004.007611	1981.145822	1840.544301	1993.703529	1935.727884
512500000	1884.583190	1927.421788	2003.854270	1963.119067	1801.433486	2004.833546	1924.444569
512600000	1850.863883	1895.731365	2000.089629	1979.217823	1793.238669	1995.720527	1903.112058
512700000	1828.911073	1909.092565	2003.174225	1966.209911	1823.550948	1990.673186	1940.330870
512800000	1878.530978	1898.824517	2002.345782	1967.562887	1828.253325	1983.004245	1915.461512
512900000	1862.359095	1907.281942	2002.915805	1976.863707	1821.996680	1995.486371	1920.755987
513000000	1868.431910	1891.453882	2004.519698	1979.961063	1785.735662	1987.988751	1901.946828
513100000	1860.640771	1891.412839	2005.403275	1981.207003	1830.477401	1998.439452	1893.198145
513200000	1874.656682	1906.097531	2006.237064	1980.789042	1819.508566	1982.997101	1933.613344
513300000	1859.763694	1893.998137	2002.892513	1975.693680	1787.912072	1994.079618	1934.598220
513400000	1838.583986	1880.186513	2000.088113	1968.090420	1721.999462	1990.050612	1884.596646
513500000	1791.907125	1834.320450	2005.972672	1968.003918	1755.297380	1982.881733	1889.923265
513600000	1717.638169	1845.596704	2004.059721	1978.627203	1754.269148	1987.145082	1844.429852
513700000	1784.056285	1871.822737	1996.395691	1978.120878	1770.134724	1990.410836	1880.950006
513800000	1767.012618	1829.800112	1998.066150	1965.628047	1704.726047	1972.744997	1815.347140
513900000	1819.633165	1855.050148	1988.660311	1980.276058	1775.457974	1977.551394	1864.266650
514000000	1797.577427	1856.925178	1999.565752	1966.275708	1702.326088	1987.893749	1873.722630
514100000	1816.255687	1892.642060	2000.392627	1980.910982	1785.132140	2002.872059	1906.321743
514200000	1823.737476	1863.849387	1992.810549	1977.834599	1788.751401	1991.314705	1905.961456
514300000	1841.580895	1892.581568	1998.433780	1981.117747	1814.284193	1994.882337	1920.807658
514400000	1847.847780	1892.531894	1998.113969	1981.718911	1798.892776	1995.347822	1896.910433
514500000	1876.650674	1915.541105	2007.276781	1978.257391	1850.558442	1998.781278	1918.141106
514600000	1893.822349	1919.368841	2004.102363	1980.060774	1851.090641	1996.428895	1925.959126
514700000	1856.150657	1912.203910	2004.404885	1980.712185	1823.010944	1992.593052	1918.027674
514800000	1894.763758	1920.433025	2002.505017	1969.832035	1809.449892	2002.706078	1925.570592
514900000	1831.332512	1903.453788	2000.648456	1981.031326	1833.517620	1976.004722	1908.871886
515000000	1805.229984	1902.672040	2004.595846	1980.270725	1787.184101	1998.590161	1880.421559
515100000	1856.841268	1922.434937	1997.341935	1970.262366	1798.485301	1987.950105	1901.171984
515200000	1836.344926	1897.550740	2003.164595	1979.672623	1753.042849	1977.555404	1893.138902
515300000	1836.128805	1896.920744	2004.173188	1981.806453	1765.867921	1993.606687	1871.212831
515400000	1797.627534	1858.445937	1995.138099	1981.289193	1713.971266	1971.611503	1838.966962
515500000	1792.575460	1888.030863	2000.054123	1976.464194	1766.976549	1986.742238	1883.991875
515600000	1806.698564	1900.790860	1996.361007	1981.883054	1776.249877	1972.506253	1907.460155
515700000	1864.538579	1919.091231	1988.886830	1981.868574	1802.996531	1989.465630	1915.246054
515800000	1840.641611	1878.192586	1983.674345	1980.192518	1755.939569	1989.130321	1922.331524
515900000	1858.481476	1914.229267	2003.421717	1980.516938	1772.366193	1989.994920	1893.333992
516000000	1843.807815	1928.540391	2002.279460	1973.416298	1791.132439	1982.853909	1884.771340
516100000	1843.209377	1913.859871	2006.392756	1980.715448	1795.490968	1997.228618	1920.963895
516200000	1844.370424	1900.046390	2001.037109	1978.266121	1807.455549	1987.624913	1892.174581
516300000	1842.615932	1906.775774	2005.763104	1981.214704	1795.001498	1999.197193	1912.107102
516400000	1837.209139	1902.433193	2002.614910	1971.496560	1800.940892	1998.285001	1912.965321
516500000	1906.093016	1910.727664	2006.960505	1978.738544	1834.990508	2001.119864	1924.070400
516600000	1871.318830	1919.836521	2003.231659	1973.781417	1808.217346	1993.640511	1917.330156
516700000	1893.034344	1925.008843	2004.795079	1981.344177	1840.200706	1994.799657	1925.720418
516800000	1889.759288	1912.551066	1996.712632	1977.260961	1810.518197	2003.416952	1943.099228
516900000	1845.270141	1907.546630	2003.123880	1980.524526	1801.025436	1984.090468	1906.234642
517000000	1880.348697	1922.683650	2002.010196	1971.216554	1839.832482	1990.099550	1923.130122
517100000	1888.168835	1932.419901	1998.806033	1981.148616	1815.567613	1994.731325	1925.798618
517200000	1907.228675	1929.960390	2006.998482	1972.972209	1840.237240	1998.005654	1936.359783
517300000	1912.903158	1935.341706	2004.166557	1981.116693	1854.932296	2003.757465	1946.710051
517400000	1911.660946	1941.920119	2005.154591	1978.750245	1868.761001	2002.903990	1975.337514
517500000	1874.294242	1939.323585	2001.864807	1981.937223	1838.269904	1999.705706	1952.966774
517600000	1916.978445	1941.738981	2005.172018	1981.732110	1842.715748	2005.439330	1939.180474
517700000	1897.305228	1939.911517	2007.404893	1979.428392	1849.625990	1996.816226	1939.173539
517800000	1894.202912	1948.885396	2001.589249	1978.361714	1853.613626	1997.284807	1944.801073
517900000	1910.011322	1962.543273	2006.817999	1980.756830	1871.683048	2003.821679	1922.914000
518000000	1915.035383	1946.118551	2004.848002	1978.881431	1854.376683	2005.687135	1931.137808
518100000	1895.803952	1935.970885	2003.825955	1979.359942	1860.822610	2001.663034	1953.179956
518200000	1904.640212	1950.222245	2005.711599	1981.602306	1847.367537	1992.647981	1922.544156
518300000	1893.367433	1930.415528	2005.311305	1979.586689	1855.485484	2003.313199	1930.266440
518400000	1886.117424	1942.842187	2000.326742	1979.936537	1852.872199	1997.219881	1917.409082
518500000	1875.880962	1926.145848	2001.235123	1979.591396	1845.352649	1986.425969	1895.250248
518600000	1890.601945	1942.801001	2002.993791	1978.283720	1849.952730	2000.024234	1947.161864
518700000	1890.577951	1945.631756	2002.036827	1981.147739	1834.445827	2002.676856	1952.280155
518800000	1886.945761	1950.360871	2001.898842	1978.257547	1847.493409	1999.495411	1956.279216
518900000	1903.737578	1950.954549	2003.432804	1980.961092	1848.453040	2004.024984	1939.739273
519000000	1905.486263	1933.436134	2000.358746	1981.330256	1845.145481	1998.147486	1943.365448
519100000	1904.570910	1937.658219	2004.467838	1980.946424	1821.359632	1988.137293	1936.732248
519200000	1883.256655	1948.192949	1999.193719	1981.690550	1800.824602	1993.912741	1934.926048
519300000	1893.317117	1946.380405	2001.487614	1981.801367	1818.354660	1988.199370	1934.767582
519400000	1908.664539	1950.698051	2000.686358	1979.731589	1849.787237	2002.415745	1919.974973
519500000	1890.189947	1935.256633	2003.018020	1974.729184	1802.084202	1990.328096	1927.854796
519600000	1867.423679	1913.807906	2000.390510	1974.995859	1834.169955	1981.585617	1910.564409
519700000	1888.647937	1929.027072	1999.759378	1976.629419	1840.905116	1991.665249	1919.435782
519800000	1873.444837	1932.455119	2001.802142	1977.896607	1830.226761	1999.453537	1934.184436
519900000	1860.345854	1921.958930	2000.566349	1976.600938	1831.481318	1990.163337	1933.470044
520000000	1869.282188	1892.849558	2004.853854	1980.914846	1858.526790	1988.637891	1901.652457
520100000	1884.678371	1917.225805	2005.650900	1979.980184	1850.171804	1990.175292	1925.042899
520200000	1852.706882	1906.497333	2001.525946	1978.906541	1841.954800	1990.181062	1909.433979
520300000	1835.821351	1913.291672	2003.788183	1981.883628	1785.061512	1992.718219	1923.084985
520400000	1841.202392	1901.163145	2002.524994	1974.193999	1809.122337	1993.469800	1924.831799
520500000	1839.057843	1901.487332	1998.092238	1976.505385	1781.332445	1999.578476	1907.661354
520600000	1861.715410	1894.825234	2006.661436	1981.765497	1759.754620	1986.081358	1880.847256
520700000	1806.701481	1891.761182	2003.063675	1977.843312	1746.530052	1977.583921	1891.439343
520800000	1796.351574	1907.347803	1980.381348	1963.024759	1778.637991	1992.461551	1883.940114
520900000	1851.222909	1913.223643	2002.789038	1977.343663	1809.763925	1987.568599	1916.016873
521000000	1840.723389	1874.458300	2004.251786	1977.123206	1764.193112	1989.876043	1885.898124
521100000	1876.109930	1905.029172	2003.270069	1959.906229	1798.710246	1985.769751	1912.687446
521200000	1758.485231	1872.925500	1997.165419	1980.177866	1763.816111	1983.680090	1879.762330
521300000	1787.442227	1828.058088	1996.964965	1975.165555	1735.174992	1975.115053	1854.712861
521400000	1860.973857	1885.438163	1994.799636	1979.573252	1787.882770	1985.246627	1910.680599
521500000	1812.655675	1886.250129	2003.961665	1978.621889	1799.835067	1980.848742	1895.667472
521600000	1752.380080	1893.592881	2001.350340	1979.596683	1774.736412	1976.312769	1880.245966
521700000	1836.198675	1872.098584	2002.735967	1981.204392	1759.747957	1979.687796	1889.331514
521800000	1822.213077	1856.602204	1995.938262	1976.178962	1769.866275	1994.643089	1874.657911
521900000	1795.646752	1876.699388	2000.778149	1971.269502	1754.809423	1993.364832	1894.118357
522000000	1809.387925	1895.360265	1994.317891	1981.504043	1802.385591	1992.578115	1903.689492
522100000	1863.052317	1906.955614	2002.200743	1974.396403	1810.637326	1991.421920	1886.106913
522200000	1828.314713	1872.232570	2003.526294	1979.772380	1812.735183	1989.442085	1897.263170
522300000	1873.758284	1898.105350	1996.015165	1977.890970	1841.574145	1982.560047	1908.552084
522400000	1731.193120	1868.755279	1993.466483	1971.872199	1781.446787	1987.796340	1874.460885
522500000	1851.302912	1884.910909	1993.594361	1977.892581	1819.565929	1988.025340	1882.712086
522600000	1827.518639	1860.434153	1999.643228	1973.422588	1704.199038	1977.634241	1905.312152
522700000	1790.114021	1865.551071	1995.586540	1976.539290	1674.594097	1975.853684	1902.013812
522800000	1809.001453	1888.912001	2004.334398	1968.466448	1732.385694	1987.824257	1876.394110
522900000	1805.574656	1860.813824	1996.265499	1980.179949	1750.705773	1952.614066	1873.232994
523000000	1852.239937	1870.192666	1993.231180	1977.401191	1724.430089	1974.670751	1875.044076
523100000	1780.019666	1850.880103	2003.831644	1967.511270	1723.387622	1976.686981	1851.612276
523200000	1759.770394	1849.215352	1999.341851	1970.957607	1692.208217	1975.418929	1865.832808
523300000	1797.151614	1860.466344	2004.731924	1977.867397	1761.695389	1975.119241	1856.972963
523400000	1843.917965	1862.834508	1991.554995	1966.895036	1759.502368	1988.137150	1882.802092
523500000	1850.021690	1903.677780	2001.015553	1980.641253	1812.391293	1967.227308	1899.561243
523600000	1840.110953	1905.126917	2001.369972	1967.566454	1787.706209	1990.972060	1920.840625
523700000	1846.748506	1921.426184	1996.502046	1976.518640	1799.937273	1992.574470	1901.462604
523800000	1864.815838	1921.291992	1999.572819	1981.248200	1825.847547	1999.723939	1942.925713
523900000	1897.748969	1937.879261	2000.696617	1981.943997	1843.600217	1979.305640	1922.841106
524000000	1880.101682	1936.375400	2007.668799	1979.118577	1854.667259	1994.948359	1922.479993
524100000	1859.470916	1913.663234	2001.904224	1980.300202	1822.454872	1988.748264	1917.351241
524200000	1897.039161	1924.905795	2005.985924	1974.388583	1825.600899	1991.383471	1931.682286
524300000	1857.567082	1924.344084	2007.104281	1977.252032	1835.854045	1993.679142	1953.480541
524400000	1859.392000	1922.580672	2002.524367	1977.702632	1832.964457	1995.289980	1935.336743
524500000	1878.316769	1926.997792	2003.212177	1962.854084	1838.873673	1995.864558	1916.837251
524600000	1826.756136	1909.852043	1997.760930	1973.177826	1790.048371	1997.680949	1939.832404
524700000	1904.746825	1915.858654	2003.102836	1978.145584	1808.552490	2000.777342	1921.664859
524800000	1848.098180	1921.324807	1995.874592	1968.195622	1772.425162	1990.787054	1921.219767
524900000	1850.542017	1907.079639	1999.283167	1979.246816	1812.361665	1980.138434	1917.650398
525000000	1873.875874	1910.851796	2004.104000	1978.144762	1820.788571	1995.263054	1922.574182
525100000	1865.587620	1904.749372	2002.014869	1973.703160	1798.535118	1996.982622	1908.374015
525200000	1853.038019	1915.606301	1996.736355	1979.687009	1826.540803	1999.796263	1892.586246
525300000	1836.958153	1913.000653	2002.685348	1975.606415	1822.358791	1975.000309	1868.150741
525400000	1833.815904	1907.363219	2005.608111	1976.786203	1836.691845	1988.072864	1917.520256
525500000	1852.384032	1911.100688	2000.368765	1963.759232	1788.771607	1973.369726	1907.151214
525600000	1814.157966	1903.820892	2004.111822	1974.056769	1823.948884	2000.206061	1937.906552
525700000	1824.693945	1893.529692	2005.406918	1981.198391	1812.708807	1995.429951	1910.097346
525800000	1843.952711	1916.771097	2008.324254	1980.419012	1828.255015	1996.196452	1921.743766
525900000	1835.879417	1925.073930	2002.478671	1975.413552	1799.305368	1993.122547	1877.786531
526000000	1823.183247	1892.652904	1989.934793	1979.749910	1768.787126	1997.188176	1865.444186
526100000	1858.624425	1922.296867	1995.411696	1980.240796	1791.688139	1998.191456	1916.101054
526200000	1867.724278	1900.153487	2006.057415	1979.664172	1795.401461	1985.416001	1917.611259
526300000	1813.869514	1889.933055	1997.426497	1980.147132	1768.377676	1977.957482	1866.254984
526400000	1890.853456	1899.732248	2006.154203	1980.862607	1797.258930	1982.751628	1926.469537
